post_id,theme,subtopic,confidence
7632100351776279829,companion_affective,emotional_support,high
7632857724031700237,creative_tool,video_gen,medium
7194537576840056070,creative_tool,image_art,high
7556515384694672662,career_productivity,vibe_coding,high
7407566707767774510,education_learning,homework_help,high
7563891047181339918,career_productivity,vibe_coding,high
7480897293852478763,companion_affective,emotional_support,high
7551279826812931358,companion_affective,character_roleplay,high
7537661135365885205,career_productivity,chatgpt_workflow,high
7308881611179822379,education_learning,homework_help,high
7595474358777269512,synthetic_media_play,funny_skit,high
7633386891055811862,synthetic_media_play,face_swap,high
7563364057764482335,general_hype,love_ai,high
7629245849922571540,career_productivity,agent_automation,high
7412276866473659669,education_learning,study_aid,high
7429795501333204270,career_productivity,chatgpt_workflow,high
7505400201109064982,companion_affective,friendship,high
7631608303184792852,creative_tool,other,medium
7607671688154729758,career_productivity,agent_automation,medium
7531589356989992223,companion_affective,emotional_support,high
7521340523878042885,companion_affective,emotional_support,high
7632248799905402134,synthetic_media_play,face_swap,high
7439863858795203862,career_productivity,vibe_coding,high
7624989959698517262,creative_tool,image_art,high
7475102176415632645,career_productivity,chatgpt_workflow,medium
7462358423275851051,education_learning,skill_learning,high
7631529862838193430,synthetic_media_play,funny_skit,low
7616831520459722004,model_stan,claude_stan,high
7539400079690517790,creative_tool,image_art,high
7598649464965926151,synthetic_media_play,funny_skit,medium
7630850911799364885,career_productivity,vibe_coding,high
7480890568277642518,creative_tool,image_art,high
7586173831874710815,synthetic_media_play,viral_edit,high
7633977757969468692,career_productivity,vibe_coding,high
7628381560156245255,companion_affective,character_roleplay,high
7526629476696984854,companion_affective,emotional_support,high
7614901594840255752,creative_tool,design_build,high
7558194576234663188,model_stan,chatgpt_stan,high
7583059149722815762,education_learning,study_aid,high
7185605843331714310,companion_affective,romantic,high
7632582549197311239,career_productivity,vibe_coding,high
7350285076187401477,synthetic_media_play,other,high
7600325796800220419,career_productivity,vibe_coding,high
7527022561700400391,companion_affective,romantic,high
7541047098569985293,companion_affective,emotional_support,high
7495966040707403038,education_learning,study_aid,high
7556808224616238391,synthetic_media_play,animation,medium
7549166883887484216,companion_affective,character_roleplay,high
7371068201284750598,career_productivity,tool_roundup,medium
7538274620923710740,education_learning,study_aid,high
7286573342709140769,synthetic_media_play,lip_sync,high
7611534128126774549,synthetic_media_play,viral_edit,high
7631851376695446801,education_learning,skill_learning,medium
7604068971041541384,career_productivity,agent_automation,high
7633238225233906958,career_productivity,chatgpt_workflow,high
7487209976721575174,companion_affective,romantic,high
7585933753701190934,career_productivity,chatgpt_workflow,medium
7631598530175536402,synthetic_media_play,face_swap,high
7631983057360162079,synthetic_media_play,lip_sync,high
7619358016806112526,career_productivity,chatgpt_workflow,medium
7633253435571244318,synthetic_media_play,funny_skit,medium
7618634804724010261,model_stan,generic_amazement,high
7630077372066237718,creative_tool,music_suno,high
7518494355754110216,career_productivity,chatgpt_workflow,high
7633635366485921038,creative_tool,music_suno,high
7515585882112544022,creative_tool,image_art,high
7290237778535697696,creative_tool,music_suno,medium
7576640496316222731,general_hype,future_optimism,high
7617178471051054366,career_productivity,vibe_coding,high
7612631296958844181,creative_tool,video_gen,high
7632029237561576735,career_productivity,chatgpt_workflow,medium
7508744532205292805,career_productivity,chatgpt_workflow,high
7463198194693098798,career_productivity,chatgpt_workflow,high
7564343192473193783,creative_tool,image_art,high
7509579188488178946,education_learning,skill_learning,high
7623680278262811924,model_stan,other_model_stan,medium
7631229226905062670,breakthrough_science,future_promise,medium
7631445842460691720,creative_tool,music_suno,high
7628506447613152532,companion_affective,emotional_support,high
7536951609968921886,creative_tool,video_gen,high
7464997597212658977,career_productivity,agent_automation,high
7451941866657926432,creative_tool,video_gen,high
7621205206826634518,creative_tool,image_art,high
7334426656444042529,creative_tool,image_art,high
7630014037777976597,career_productivity,vibe_coding,high
7400700264245759274,creative_tool,music_suno,high
7586560322509622548,companion_affective,friendship,high
7577970758844960018,creative_tool,image_art,high
7464774149525785886,companion_affective,emotional_support,high
7616897850747768081,companion_affective,romantic,high
7617418588806434056,synthetic_media_play,lip_sync,high
7630689139758730517,career_productivity,chatgpt_workflow,high
7490572813837798687,synthetic_media_play,face_swap,high
7503091026182081810,companion_affective,emotional_support,high
7631227653420371217,companion_affective,friendship,medium
7521049801807449357,breakthrough_science,future_promise,medium
7524829521846045982,synthetic_media_play,funny_skit,high
7633730756870753554,creative_tool,image_art,high
7632288685102271766,career_productivity,tool_roundup,low
7618601426461281558,education_learning,skill_learning,high
7632110110717775135,creative_tool,design_build,high
7422762989327093025,creative_tool,design_build,high
7632678816955043085,career_productivity,chatgpt_workflow,high
7605277906276797727,career_productivity,vibe_coding,high
7514700358514396438,career_productivity,tool_roundup,high
7541611056540470533,creative_tool,image_art,high
7549250958404996382,career_productivity,agent_automation,high
7633694095713602834,creative_tool,image_art,high
7567992079662468359,creative_tool,image_art,high
7619183111032671508,synthetic_media_play,animation,medium
7561378990213139730,companion_affective,character_roleplay,high
7633670540691033351,synthetic_media_play,animation,medium
7452562476400626990,creative_tool,image_art,high
7556563843414101270,career_productivity,tool_roundup,medium
7632665620898712846,education_learning,skill_learning,high
7467961862190042374,education_learning,homework_help,high
7623533593771379988,career_productivity,tool_roundup,high
7574540097186565398,career_productivity,chatgpt_workflow,high
7614013734322703638,career_productivity,income_side_hustle,high
7631515098615401736,career_productivity,vibe_coding,high
7615636007311904022,creative_tool,image_art,high
7509598211674443054,creative_tool,video_gen,high
7624430039349710100,synthetic_media_play,viral_edit,high
7612258566682021142,career_productivity,vibe_coding,high
7591735797984906526,career_productivity,vibe_coding,high
7632262957182881044,synthetic_media_play,viral_edit,high
7617835174130109718,synthetic_media_play,face_swap,high
7603138675131649302,career_productivity,vibe_coding,high
7622990441880800530,synthetic_media_play,viral_edit,medium
7293195295079337249,creative_tool,music_suno,high
7633010411276717343,synthetic_media_play,animation,high
7598991760244673814,creative_tool,pro_ai_identity,high
7566460782154763528,creative_tool,image_art,high
7533490775435250974,creative_tool,image_art,high
7631687190564572438,creative_tool,image_art,high
7621890582054571285,synthetic_media_play,viral_edit,high
7275359036063649030,creative_tool,image_art,high
7611238964086836494,synthetic_media_play,animation,low
7494560363594140958,creative_tool,video_gen,high
7632130661612014862,career_productivity,tool_roundup,medium
7594948735352917270,career_productivity,vibe_coding,high
7508586924941118750,general_hype,mind_blown,high
7354712468523863339,creative_tool,music_suno,high
7566237073447849223,creative_tool,video_gen,high
7622742823879625992,model_stan,claude_stan,high
7623635210348940566,general_hype,mind_blown,medium
7608185568589008141,career_productivity,chatgpt_workflow,high
7629113120631409938,career_productivity,tool_roundup,high
7477197641953119510,companion_affective,emotional_support,high
7568912208336358711,education_learning,other,high
7631611395859041558,career_productivity,vibe_coding,high
7614490290337893654,career_productivity,income_side_hustle,high
7436314496689474862,education_learning,homework_help,high
7630521618812374285,synthetic_media_play,funny_skit,high
7474873711535967534,career_productivity,agent_automation,high
7607542146467384598,creative_tool,image_art,high
7628470891852221717,model_stan,claude_stan,high
7626402989175049479,model_stan,claude_stan,high
7582637154577304854,synthetic_media_play,animation,high
7625943243397549332,career_productivity,chatgpt_workflow,high
7345047890710072582,career_productivity,income_side_hustle,high
7601638914641661191,general_hype,mind_blown,medium
7456990360124935470,general_hype,love_ai,high
7373374994622975264,creative_tool,video_gen,high
7580874125422365982,education_learning,study_aid,high
7444933466795347233,career_productivity,agent_automation,high
7632723803990248737,creative_tool,music_suno,high
7495308784147975454,companion_affective,emotional_support,high
7632594125610700065,synthetic_media_play,animation,high
7300562443359636778,companion_affective,character_roleplay,high
7557632959151492366,career_productivity,agent_automation,high
7605764500695944468,career_productivity,income_side_hustle,low
7563079615854513431,model_stan,chatgpt_stan,high
7316072620703763720,general_hype,love_ai,medium
7131083874658028843,creative_tool,image_art,high
7170242829136973083,creative_tool,image_art,high
7428580104734870792,companion_affective,character_roleplay,high
7534782444470357279,general_hype,love_ai,medium
7601547494190894344,career_productivity,vibe_coding,high
7271738266053905696,synthetic_media_play,funny_skit,medium
7633459987225791752,education_learning,study_aid,high
7528109059464236290,companion_affective,emotional_support,high
7599309876623330577,creative_tool,design_build,high
7486590958046301462,general_hype,mind_blown,high
7484847434946972935,career_productivity,other,high
7628724281467276552,general_hype,mind_blown,high
7463245029964844295,companion_affective,character_roleplay,high
7191099491645230379,creative_tool,image_art,high
7630788491705683208,career_productivity,vibe_coding,high
7588206688256167190,synthetic_media_play,funny_skit,medium
7571510511452441876,career_productivity,agent_automation,high
7633791884829183254,synthetic_media_play,viral_edit,medium
7598898300896480534,companion_affective,friendship,high
7259850329360043310,creative_tool,image_art,high
7625915441596140813,synthetic_media_play,animation,high
7619238648298360086,creative_tool,image_art,high
7582573094926126349,education_learning,homework_help,high
7475961490076372225,creative_tool,video_gen,high
7611911299567553814,model_stan,claude_stan,high
7630959087529790734,career_productivity,chatgpt_workflow,high
7631984072406945044,career_productivity,vibe_coding,high
7610840398717668630,model_stan,claude_stan,high
7633995776078777614,creative_tool,video_gen,high
7595096978590141718,general_hype,love_ai,high
7515154882140130582,career_productivity,income_side_hustle,high
7607576316614823171,career_productivity,income_side_hustle,high
7466842757844241671,career_productivity,chatgpt_workflow,high
7633934840156491021,career_productivity,income_side_hustle,high
7623562409340390687,career_productivity,income_side_hustle,high
7624744499952028941,career_productivity,vibe_coding,high
7582086662813912327,companion_affective,emotional_support,high
7633952320346148112,career_productivity,vibe_coding,high
7434513062616649006,companion_affective,friendship,high
7585695839813766420,general_hype,love_ai,high
7633210481083272469,creative_tool,music_suno,high
7626319756865408263,career_productivity,vibe_coding,high
7421176057929190662,career_productivity,tool_roundup,high
7614606144320867602,career_productivity,job_landed,low
7551751066748980500,career_productivity,agent_automation,high
7545531237046177046,education_learning,skill_learning,high
7632908285628173581,career_productivity,chatgpt_workflow,medium
7623328854773337366,creative_tool,pro_ai_identity,high
7484735493666524459,education_learning,homework_help,high
7330903723796925703,education_learning,study_aid,high
7624049606833261831,creative_tool,music_suno,high
7619120769804668168,career_productivity,agent_automation,medium
7549080041276198166,creative_tool,image_art,medium
7417198190400703749,companion_affective,character_roleplay,high
7508342742385167638,creative_tool,video_gen,high
7632012838738906401,career_productivity,agent_automation,high
7633119977951743254,creative_tool,music_suno,high
7626005183713103134,education_learning,homework_help,high
7552984809056865558,career_productivity,chatgpt_workflow,high
7472894106897780011,career_productivity,chatgpt_workflow,medium
7494039875419786501,companion_affective,romantic,high
7568327104056560926,general_hype,future_optimism,high
7626876796881095957,synthetic_media_play,funny_skit,high
7628717472165678352,career_productivity,agent_automation,medium
7444749317283319071,education_learning,concept_explainer,low
7633354907441040648,synthetic_media_play,viral_edit,high
7541828769049234695,creative_tool,video_gen,high
7520837162959604998,career_productivity,tool_roundup,high
7438712902531681582,creative_tool,image_art,high
7622173960410500359,synthetic_media_play,animation,high
7535624191488314638,career_productivity,other,high
7537745106137386247,breakthrough_science,research_discovery,high
7633492384910789889,education_learning,study_aid,high
7572993626830048519,synthetic_media_play,lip_sync,high
7526488393086291222,career_productivity,chatgpt_workflow,high
7509263828404735262,model_stan,generic_amazement,medium
7608536726214053128,synthetic_media_play,lip_sync,high
7603799677280029959,creative_tool,design_build,high
7451483524927982891,creative_tool,image_art,high
7579776871596870920,career_productivity,income_side_hustle,high
7622113584650194189,career_productivity,tool_roundup,medium
7340497193108770056,career_productivity,chatgpt_workflow,medium
7551831524232957214,companion_affective,romantic,high
7483586480582053142,career_productivity,vibe_coding,high
7620182551243672865,creative_tool,image_art,high
7426757232953396512,synthetic_media_play,funny_skit,medium
7602613108695403798,education_learning,homework_help,high
7628065711533083924,career_productivity,income_side_hustle,high
7329220924190756128,creative_tool,image_art,high
7577363486297115922,companion_affective,romantic,high
7579952068962684182,creative_tool,video_gen,high
7602890128545287445,synthetic_media_play,lip_sync,high
7404821057196035333,companion_affective,character_roleplay,high
7571084046202096903,education_learning,skill_learning,high
7601516660431916295,career_productivity,tool_roundup,high
7510225590566309126,education_learning,study_aid,high
7612824670395518226,career_productivity,other,high
7600753263259962646,synthetic_media_play,other,high
7501506080451677486,companion_affective,emotional_support,high
7543475324336475406,companion_affective,friendship,high
7612856463261732116,synthetic_media_play,funny_skit,medium
7545076677135666440,career_productivity,agent_automation,medium
7615197641982414100,synthetic_media_play,viral_edit,medium
7556838491720568076,model_stan,other_model_stan,high
7282563483571326254,synthetic_media_play,other,high
7631677871039188238,career_productivity,chatgpt_workflow,high
7627934234098896150,education_learning,skill_learning,high
7613398694901075222,synthetic_media_play,animation,medium
7524334822915919159,career_productivity,chatgpt_workflow,high
7586968598866890006,career_productivity,tool_roundup,medium
7525397501747236152,creative_tool,image_art,high
7616268898253557014,synthetic_media_play,animation,medium
7633026443806657814,synthetic_media_play,lip_sync,high
7593027489404931359,career_productivity,tool_roundup,medium
7389328922439077152,companion_affective,character_roleplay,high
7630863325278047509,career_productivity,tool_roundup,medium
7633304289917586710,creative_tool,image_art,high
7416682241880804613,career_productivity,income_side_hustle,high
7602585147279494422,synthetic_media_play,viral_edit,high
7612736094941056278,education_learning,homework_help,high
7630582613572422934,synthetic_media_play,funny_skit,high
7462752573821504814,creative_tool,image_art,high
7517742632831896854,model_stan,generic_amazement,high
7489382340091841799,synthetic_media_play,animation,high
7440236694344895766,companion_affective,character_roleplay,high
7619097002692889869,companion_affective,friendship,high
7633268264960838926,education_learning,homework_help,high
7222071482585844994,career_productivity,other,high
7633490765536087316,model_stan,generic_amazement,high
7560840303419149582,general_hype,future_optimism,high
7272078862412991777,synthetic_media_play,other,medium
7619944039181307156,creative_tool,music_suno,high
7503526025272315144,model_stan,chatgpt_stan,high
7567102619823377686,synthetic_media_play,animation,high
7633480413259762966,companion_affective,romantic,high
7616885206389132566,synthetic_media_play,face_swap,high
7519820338490805522,synthetic_media_play,lip_sync,high
7616955702153579797,creative_tool,music_suno,high
7590377031972490517,career_productivity,income_side_hustle,high
7632857844563430686,career_productivity,chatgpt_workflow,high
7628585797926522119,creative_tool,image_art,high
7618849969767779598,companion_affective,other,high
7587721589093960991,career_productivity,chatgpt_workflow,medium
7566799072133139742,education_learning,homework_help,high
7273137496253418785,creative_tool,image_art,high
7623090119834160404,career_productivity,vibe_coding,high
7424681444926065926,creative_tool,image_art,high
7571603774905519368,synthetic_media_play,animation,high
7596993683526847752,general_hype,future_optimism,medium
7624671785962720520,companion_affective,character_roleplay,high
7626599353569774871,education_learning,skill_learning,high
7621666364884815125,model_stan,claude_stan,high
7630747259877051655,synthetic_media_play,animation,medium
7542563532555013398,creative_tool,video_gen,high
7578698566806310164,companion_affective,character_roleplay,high
7560254959699152139,synthetic_media_play,lip_sync,high
7592744427659988247,creative_tool,video_gen,high
7601223501642698007,general_hype,future_optimism,medium
7531727904728796438,career_productivity,income_side_hustle,high
7633791945805991200,education_learning,homework_help,high
7546309847571057927,synthetic_media_play,viral_edit,medium
7563692702060137731,synthetic_media_play,funny_skit,high
7555522298258672918,synthetic_media_play,animation,high
7359148518050696481,career_productivity,tool_roundup,high
7630431373832031506,creative_tool,music_suno,high
7631523764701809927,synthetic_media_play,animation,medium
7628677457977052448,creative_tool,video_gen,high
7551188906683796750,career_productivity,other,high
7609698030048021767,synthetic_media_play,funny_skit,medium
7631230161815391506,education_learning,homework_help,high
7457980583994559766,creative_tool,video_gen,high
7610866496587173142,general_hype,mind_blown,high
7592122529393675531,companion_affective,romantic,high
7322105544452361478,creative_tool,image_art,high
7634028320694324494,career_productivity,chatgpt_workflow,high
7531229861499653394,creative_tool,image_art,high
7596127221459291423,education_learning,study_aid,high
7621204533225458966,general_hype,other,high
7506841871310753042,education_learning,skill_learning,high
7602971930366463253,career_productivity,vibe_coding,high
7575101382429134088,synthetic_media_play,lip_sync,high
7596793625384602901,synthetic_media_play,animation,medium
7632533091487124743,synthetic_media_play,animation,medium
7543628494433946910,breakthrough_science,future_promise,high
7315847209298316550,creative_tool,image_art,high
7585296166967954708,general_hype,mind_blown,medium
7492024165424254226,creative_tool,video_gen,high
7632343913310866695,model_stan,claude_stan,high
7608331930077105415,career_productivity,income_side_hustle,high
7474350061409848598,education_learning,homework_help,high
7614728124550434070,education_learning,homework_help,high
7610100675090844950,career_productivity,chatgpt_workflow,high
7633666918947261704,breakthrough_science,future_promise,high
7494267241102478638,career_productivity,job_landed,low
7617932709989485846,synthetic_media_play,funny_skit,high
7441674925309431072,career_productivity,tool_roundup,high
7556452253188558094,companion_affective,emotional_support,high
7601847446817279252,general_hype,mind_blown,high
7475994598385536274,synthetic_media_play,lip_sync,high
7631158538575908116,career_productivity,income_side_hustle,high
7574353243791166727,synthetic_media_play,animation,high
7260874532297182469,career_productivity,chatgpt_workflow,high
7313183072009145605,education_learning,homework_help,high
7613658615278243090,synthetic_media_play,animation,medium
7546962327329934648,synthetic_media_play,other,medium
7621022660054519057,synthetic_media_play,viral_edit,high
7576333538027506960,education_learning,study_aid,high
7543065857535134990,career_productivity,chatgpt_workflow,high
7612809298300652818,creative_tool,image_art,high
7439098430795844910,creative_tool,image_art,high
7632255285112884502,general_hype,mind_blown,high
7631631906303462673,synthetic_media_play,other,medium
7631373034435136798,model_stan,claude_stan,high
7618369532578794772,synthetic_media_play,lip_sync,high
7471349802949692703,model_stan,generic_amazement,high
7559331152394259725,synthetic_media_play,viral_edit,medium
7529004642722778398,career_productivity,agent_automation,high
7552313934183795988,model_stan,chatgpt_stan,high
7600049475121351953,career_productivity,chatgpt_workflow,high
7631625275645627661,synthetic_media_play,other,high
7321085741877005600,creative_tool,image_art,high
7633647979001351442,synthetic_media_play,funny_skit,medium
7626658608444345607,general_hype,mind_blown,high
7629727832058465569,career_productivity,chatgpt_workflow,high
7555686037633223950,synthetic_media_play,animation,high
7619468037577592077,education_learning,skill_learning,high
7616044824478666006,career_productivity,chatgpt_workflow,high
7630908271989181718,synthetic_media_play,animation,high
7620973705157496077,companion_affective,emotional_support,high
7559212368320859405,model_stan,other_model_stan,high
7609740045251104018,synthetic_media_play,funny_skit,medium
7562797245754559757,synthetic_media_play,face_swap,high
7480983823359036715,career_productivity,chatgpt_workflow,high
7470486978585218346,career_productivity,chatgpt_workflow,high
7376387927334473003,creative_tool,design_build,high
7602966402894531870,synthetic_media_play,animation,high
7619216726659583252,synthetic_media_play,animation,high
7585580344636706069,model_stan,claude_stan,high
7631260594615635221,career_productivity,vibe_coding,high
7565847026135469332,career_productivity,tool_roundup,high
7488512931592949038,education_learning,skill_learning,high
7581037522055073045,companion_affective,character_roleplay,high
7618282318477757710,career_productivity,income_side_hustle,high
7615266979657551117,creative_tool,design_build,medium
7508178411580607790,synthetic_media_play,animation,high
7632850533774003457,career_productivity,other,medium
7633245570240351508,synthetic_media_play,face_swap,high
7585854214971215117,companion_affective,friendship,medium
7600101044013600022,career_productivity,vibe_coding,high
7633158061472976150,creative_tool,design_build,high
7633442168480288007,synthetic_media_play,animation,medium
7307183238475255045,education_learning,study_aid,medium
7479090395490569494,synthetic_media_play,animation,high
7562304288131730702,companion_affective,emotional_support,high
7633351227069238549,synthetic_media_play,viral_edit,high
7291520525283872046,creative_tool,design_build,high
7555210145282755851,creative_tool,design_build,high
7564635213490408735,companion_affective,friendship,high
7626872518242094357,general_hype,love_ai,high
7263465400719936786,companion_affective,character_roleplay,high
7632063142020926733,general_hype,future_optimism,high
7631383620095134997,synthetic_media_play,funny_skit,high
7267335659503832326,creative_tool,music_suno,high
7532797182202678546,creative_tool,video_gen,high
7542506319710850326,career_productivity,chatgpt_workflow,high
7578153349762108680,career_productivity,income_side_hustle,medium
7609342408731495694,synthetic_media_play,other,high
7538667273989459208,creative_tool,image_art,high
7597640544235425037,education_learning,homework_help,high
7620729252169747732,synthetic_media_play,animation,medium
7324764772447046918,creative_tool,image_art,high
7453827737430592801,career_productivity,agent_automation,high
7556275508560825630,career_productivity,tool_roundup,high
7605727280114994454,career_productivity,income_side_hustle,high
7602409827222015262,general_hype,future_optimism,high
7596196041750351122,creative_tool,design_build,medium
7608432078857850130,career_productivity,job_landed,low
7387121142915534113,education_learning,homework_help,high
7616047331103870238,career_productivity,agent_automation,high
7633607228750171423,career_productivity,agent_automation,high
7620912899829058838,career_productivity,tool_roundup,medium
7585528134997527830,creative_tool,design_build,high
7631466025975909652,companion_affective,friendship,medium
7330008415953079584,creative_tool,image_art,high
7625248509465267477,synthetic_media_play,face_swap,high
7595201962379971862,creative_tool,video_gen,high
7631413384843480342,education_learning,homework_help,high
7630005717029637384,synthetic_media_play,lip_sync,high
7632789482265218312,education_learning,skill_learning,high
7611492060293516564,synthetic_media_play,viral_edit,high
7380284383250484498,companion_affective,character_roleplay,high
7621258708474924320,synthetic_media_play,face_swap,high
7625910378245000466,synthetic_media_play,face_swap,high
7431241916739505413,creative_tool,image_art,high
7616583191381527830,education_learning,study_aid,high
7581966712510123286,synthetic_media_play,viral_edit,high
7596588286777314581,synthetic_media_play,lip_sync,high
7504667129535384874,education_learning,study_aid,high
7226863097720376581,model_stan,generic_amazement,high
7610073362328505618,career_productivity,other,high
7633429971209358610,creative_tool,music_suno,high
7563366529702677790,creative_tool,image_art,high
7530576467734891783,companion_affective,character_roleplay,high
7575712334199459080,model_stan,chatgpt_stan,high
7496527773553478942,general_hype,future_optimism,high
7633470042100829461,career_productivity,job_landed,high
7633511160330964257,education_learning,homework_help,high
7542973732684303622,synthetic_media_play,lip_sync,high
7195035734905015554,creative_tool,image_art,high
7632762424843685138,career_productivity,other,high
7597235011988802837,synthetic_media_play,lip_sync,high
7438479485642476833,career_productivity,income_side_hustle,high
7469775236897033494,career_productivity,chatgpt_workflow,high
7525431157215726879,companion_affective,friendship,high
7591957513919106312,companion_affective,friendship,high
7631652873591344406,career_productivity,agent_automation,high
7588583309479808311,companion_affective,character_roleplay,high
7556430342966611218,education_learning,homework_help,medium
7156980897298894085,synthetic_media_play,funny_skit,low
7536537320292355333,creative_tool,music_suno,high
7620487859392318750,education_learning,homework_help,high
7630453908053314837,creative_tool,image_art,high
7624259936398232845,synthetic_media_play,animation,medium
7595326502648974605,general_hype,love_ai,high
7292050889588673824,creative_tool,image_art,high
7609839722139110677,career_productivity,vibe_coding,high
7633379801822252318,education_learning,homework_help,high
7521749887323557142,synthetic_media_play,funny_skit,high
7581556120225959175,companion_affective,character_roleplay,medium
7585161345075531015,synthetic_media_play,animation,high
7484803235618852142,general_hype,mind_blown,medium
7580928533887765780,model_stan,chatgpt_stan,high
7624067393454656799,synthetic_media_play,animation,high
7516957563657669902,companion_affective,romantic,high
7605267586544110879,companion_affective,emotional_support,high
7611365884661206302,companion_affective,romantic,high
7547399936833359111,career_productivity,tool_roundup,high
7450398451793218823,synthetic_media_play,lip_sync,high
7456453844868812065,creative_tool,image_art,high
7505485530033933599,companion_affective,emotional_support,high
7622782347770858760,creative_tool,video_gen,high
7627597129837546766,companion_affective,emotional_support,high
7320433073630301445,synthetic_media_play,funny_skit,medium
7621115595399908621,career_productivity,agent_automation,high
7560065231892827414,career_productivity,vibe_coding,high
7627929432308682004,synthetic_media_play,viral_edit,high
7618939957507362079,career_productivity,chatgpt_workflow,high
7633106741747633426,creative_tool,pro_ai_identity,high
7566233206983265554,creative_tool,video_gen,high
7549748159459691790,career_productivity,job_landed,medium
7560803167680646455,education_learning,study_aid,high
7616047341568544001,synthetic_media_play,viral_edit,high
7543964200943586582,synthetic_media_play,funny_skit,high
7633030521844419862,synthetic_media_play,face_swap,high
7446595090262314286,education_learning,study_aid,high
7531134063105608967,career_productivity,income_side_hustle,high
7595650369875643679,education_learning,study_aid,high
7622678073149754631,model_stan,claude_stan,high
7501787033094917406,creative_tool,image_art,high
7598648708946873622,synthetic_media_play,funny_skit,high
7605797320944405774,creative_tool,music_suno,high
7617075010066189590,creative_tool,pro_ai_identity,high
7624541534200925461,career_productivity,vibe_coding,high
7585657456735440142,companion_affective,emotional_support,high
7566337923310685454,companion_affective,emotional_support,high
7558794892445617421,synthetic_media_play,animation,high
7605575831691283713,creative_tool,music_suno,high
7559936206121815316,synthetic_media_play,funny_skit,medium
7632818424657218838,creative_tool,design_build,medium
7633494423443164423,education_learning,study_aid,medium
7631907728042020109,career_productivity,chatgpt_workflow,high
7556314540082744606,career_productivity,vibe_coding,high
7554324413013970194,career_productivity,other,high
7573270743677504786,creative_tool,image_art,high
7442101843469061422,general_hype,love_ai,high
7506350519275801899,education_learning,study_aid,high
7599368373029440790,career_productivity,job_landed,medium
7606496783543438613,education_learning,homework_help,high
7588629784540744973,education_learning,study_aid,high
7625985965865061639,general_hype,love_ai,medium
7561967337000209694,general_hype,love_ai,high
7580478974313188616,creative_tool,video_gen,high
7633826591872666900,synthetic_media_play,viral_edit,high
7564466616533077262,creative_tool,pro_ai_identity,high
7527353702747737400,model_stan,generic_amazement,high
7631203345574808849,education_learning,other,high
7627173328935013646,creative_tool,music_suno,high
7359276466271522090,education_learning,homework_help,high
7621585182574775559,creative_tool,image_art,high
7557105139740396831,career_productivity,agent_automation,high
7572601327138721055,career_productivity,income_side_hustle,high
7515610960632007967,companion_affective,emotional_support,high
7616401198655999263,breakthrough_science,future_promise,medium
7633454408453328146,career_productivity,income_side_hustle,high
7631608417496370439,education_learning,skill_learning,high
7555733940003212551,creative_tool,image_art,high
7256636735809916203,synthetic_media_play,funny_skit,low
7632353599292574984,creative_tool,pro_ai_identity,high
7580046372934601998,education_learning,skill_learning,high
7512327761688595717,career_productivity,vibe_coding,high
7472951478618000670,creative_tool,image_art,high
7557097799750307086,companion_affective,emotional_support,high
7633447707918568726,career_productivity,vibe_coding,high
7533904827852721431,general_hype,future_optimism,high
7623852338305846531,creative_tool,image_art,high
7272717683924176134,education_learning,homework_help,high
7434510548638633248,synthetic_media_play,face_swap,high
7463615069474065695,creative_tool,music_suno,medium
7529270208817614094,education_learning,study_aid,high
7616362408335985927,career_productivity,vibe_coding,high
7549912125372730646,career_productivity,agent_automation,high
7494899331338685716,companion_affective,emotional_support,high
7562674158245612814,synthetic_media_play,other,high
7630454987293854984,career_productivity,chatgpt_workflow,high
7626958032722742529,career_productivity,vibe_coding,high
7612799573936885014,career_productivity,income_side_hustle,high
7495856694023556398,creative_tool,image_art,high
7213563145971830021,creative_tool,image_art,high
7488952794414648594,creative_tool,image_art,high
7633555655655181600,creative_tool,music_suno,high
7535593745308241166,education_learning,study_aid,high
7554116945197698326,career_productivity,chatgpt_workflow,high
7631348990117825812,career_productivity,other,medium
7626297688023125279,creative_tool,music_suno,high
7560542034461822238,synthetic_media_play,funny_skit,high
7621022878305144065,synthetic_media_play,viral_edit,high
7240646662165679386,synthetic_media_play,funny_skit,high
7615848076581866773,companion_affective,friendship,high
7567234321799580936,creative_tool,pro_ai_identity,high
7560800470726429974,companion_affective,friendship,high
7631642532736208136,creative_tool,image_art,high
7434082238087564576,career_productivity,agent_automation,high
7633431153097084173,creative_tool,image_art,high
7426591248040987912,education_learning,homework_help,high
7551097056018828566,career_productivity,chatgpt_workflow,medium
7631698740256001302,companion_affective,romantic,high
7629016971732045064,model_stan,other_model_stan,high
7567824921645092127,career_productivity,vibe_coding,high
7631574795292921110,synthetic_media_play,face_swap,high
7602626976490310934,synthetic_media_play,viral_edit,high
7604281283589442838,career_productivity,tool_roundup,medium
7613898551143189782,education_learning,homework_help,high
7617547005715336470,model_stan,generic_amazement,medium
7605538023568100630,synthetic_media_play,viral_edit,high
7296632497394224417,synthetic_media_play,other,high
7318852958945299717,synthetic_media_play,funny_skit,medium
7539713119585602871,companion_affective,romantic,high
7488446069890632966,career_productivity,other,high
7628299673933057302,synthetic_media_play,animation,medium
7621228588976655638,career_productivity,agent_automation,high
7578113245811117345,general_hype,future_optimism,high
7594109917414296854,synthetic_media_play,lip_sync,high
7617396417081937174,career_productivity,tool_roundup,high
7547712592265891094,career_productivity,chatgpt_workflow,high
